"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-40028169,,"VOYAGE EDUCATION PTY LTD","Voyage Education Pty Ltd","33 McCourt St","WILEY PARK",NSW,2195,24/02/2022,
PR-40029112,,"GAMBITT PTY LTD","Broadmeadow Montessori Children's House","100 Warner's Bay Road","WARNERS BAY",NSW,2282,06/07/2022,
PR-40029120,,"THE BIZNEZ PTY LTD",,"8 MULLAGH ST","BARDEN RIDGE",NSW,2234,29/07/2022,
PR-40029124,,"RANDHAWA ASSOCIATES PTY LTD","RAINBOW CHILDCARE AND PRESCHOOL","14 Hovell Way","BELLA VISTA",NSW,2153,01/12/2022,
PR-40029128,,"First Step Pty Ltd ATF Lansing Salib Family Trust",,"Unit 307 187 Rocky Point Road",RAMSGATE,NSW,2217,02/08/2022,
PR-40029188,,"STEM Academy","STEM Club","G03  781 Pacific Hwy",CHATSWOOD,NSW,2067,15/07/2022,
PR-40029209,,"HAWTHORN STREET EARLY LEARNING CENTRE PTY LIMITED","HAWTHORN STREET EARLY LEARNING CENTRE PTY LIMITED","U 47  52-60 Renwick St",REDFERN,NSW,2016,10/06/2022,
PR-40029269,,"KIJO CARE PTY LTD","KIJO CARE CENTRE","12 WYREEMA RD",WARNERVALE,NSW,2259,18/07/2022,
PR-40029307,,"Jee Yea Choi",,"3 Spotted Gum Ave",LIDCOMBE,NSW,2141,12/07/2022,
PR-40029343,,"YICHENG MANAGEMENT PTY LTD",,"PO Box 69",GORDON,NSW,2072,06/10/2022,
PR-40029368,,"Bossy Boots Early Learning Kingscliff PTY LTD","Bossy Boots Early Learning Centre","4 Shell Street",KINGSCLIFF,NSW,2487,05/09/2022,
PR-40029388,,"The Trustee for Future Scholars ELC Trust",,"24 Greenleaf St","CONSTITUTION HILL",NSW,2145,28/10/2022,
PR-40029417,,"Fiona Binos","Little Winners","49 Lily St",HURSTVILLE,NSW,2220,28/07/2022,
PR-40029530,,"KIDTASTIC LEARNING ACADEMY PTY LTD",,"34 Dotterel Street",HINCHINBROOK,NSW,2168,03/11/2022,
PR-40029537,,"Futuro Early Learning Pty Ltd","Futuro Childcare & Education","PO BOX 584","SPIT JUNCTION",NSW,2088,03/08/2022,
PR-40029538,,"Nicole Chen",,"34 BARKER AV",SILVERWATER,NSW,2128,20/10/2022,
PR-40029571,,"GNESIS VENTURES PTY LTD","GNESIS VENTURES PTY LTD","PO BOX 3143",BLAKEHURST,NSW,2221,12/09/2022,
PR-40029601,,"Marina Hanna",,"U 1  39-41 Durbar Ave",KIRRAWEE,NSW,2232,25/11/2022,
PR-40029614,,"CURIOUS MINDS EARLY LEARNING CENTRE PTY LTD","Curious Minds Early Learning Centre","2 Warrawee Avenue","CASTLE COVE",NSW,2069,07/10/2022,
PR-40029622,,"MB Ventures PTY LTD",,"U 1302  1 Brushbox St","SYDNEY OLYMPIC PARK",NSW,2127,21/10/2022,
PR-40029640,,"FOUR LITTLE BEARS PTY LTD","Kingsford Early Learning Centre","52 Barker St",KINGSFORD,NSW,2032,08/09/2022,
PR-40029697,,"Ruba Selvamani",,"283B, Blacktown Road",PROSPECT,NSW,2148,25/10/2022,
PR-40029784,,"AEL MANAGEMENT PTY LIMITED","AEL Management","2 Osborne Rd",MANLY,NSW,2095,08/09/2022,
PR-40029837,,"YANYUN ZHANG","Little Diggers Pre-school & Child Care Centre","7, Kurnell St",BRIGHTON-LE-SANDS,NSW,2216,06/09/2022,
PR-40029864,,"NK&A ACADEMIA PTY LTD","NK&A ACADEMIA","6a Lambert St","WEST RYDE",NSW,2114,07/10/2022,
PR-00003495,,"Perfect Angels Pty Ltd","Perfect Angels Pty Ltd","55 Dalton Street",ORANGE,NSW,2800,01/09/2009,
PR-00003497,,"Cobar Pre School Association Inc","Cobar Pre School Association Inc","PO Box 131",COBAR,NSW,2835,26/03/2010,
PR-00003498,,"Glen Innes Preschool Inc","Glen Innes Preschool Inc","PO Box 370","GLEN INNES",NSW,2370,01/09/2009,
PR-00003500,,"Gamumbi Early Childhood Education Centre Incorporated","Gamumbi Early Childhood Education Centre Incorporated","2 Lourne Ave",TOORMINA,NSW,2452,01/09/2009,
PR-00003502,,"Bland Shire Council","Bland Shire Council","PO Box 21","WEST WYALONG",NSW,2671,01/09/2009,
PR-00003503,,"Cumnock Village Pre School Inc","Cumnock Village Pre School Inc","48 Obley St",CUMNOCK,NSW,2867,01/09/2009,
PR-00003504,,"Branxton Pre School Inc","Branxton Pre School Inc","PO Box 57",BRANXTON,NSW,2335,01/09/2009,
PR-00003505,,"Young Child Care Centre Inc","Young Child Care Centre Inc","PO Box 266",YOUNG,NSW,2594,01/09/2009,
PR-00003506,,"Playmates Cottage Childcare Centre Dubbo Incorporated","Playmates Cottage Childcare Centre","PO Box 1349",DUBBO,NSW,2830,01/09/2009,
PR-00003508,,"Elanora Heights Community Centre Kindergarten Co-Operative Society Limited","Elanora Heights Community Centre Kindergarten Co-Operative Society Limited","49-51 Kalang Road","ELANORA HEIGHTS",NSW,2101,01/09/2009,
PR-00003509,,"Concord Occasional Childcare Services","Concord Occasional Childcare Services","2/60 Flavelle Street",CONCORD,NSW,2137,01/09/2009,
PR-00003511,,"Urunga Community Preschool Incorporated","Urunga Community Preschool Incorporated","10 Minerva Lane",URUNGA,NSW,2455,01/09/2009,
PR-00003515,,"Melinda Lee Challenor","Melinda Lee Challenor","5 Regatta Ave","CARINGBAH SOUTH",NSW,2229,20/12/2010,
PR-00003517,,"Kalma Care Pty Ltd","Kalma Care Pty Ltd","1 Barbers Road","CHESTER HILL",NSW,2162,01/09/2009,
PR-00003518,,"Mohamad Chams","Mohammed Chams","1 Dunbier Ave",LURNEA,NSW,2170,01/09/2009,
PR-00003520,,"Susan Kay Chandler","Susan Kay Chandler","34 Drummond Street",LOCKHART,NSW,2656,01/09/2009,
PR-00003522,,"Keymer Child Care Centre Incorporated","Keymer Child Care Centre Incorporated","27-29 Bentley Road",COLYTON,NSW,2760,01/09/2009,
PR-00003524,,"Little Chappies Learning Centre Pty Ltd","Little Chappies Learning Centre Pty Ltd","27 James Small Dr",KORORA,NSW,2450,01/09/2009,
PR-00003525,,"Queanbeyan-Palerang Regional Council","Queanbeyan-Palerang Regional Council","PO Box 90",QUEANBEYAN,NSW,2620,01/09/2009,
PR-00003532,,"Catholiccare Diocese of Broken Bay","Catholiccare Diocese of Broken Bay","Building 2, L 7  423 Pennant Hills Rd","PENNANT HILLS",NSW,2120,01/09/2009,
PR-00003533,,"Granville Multicultural Community Centre Incorporated","Granville Multicultural Community Centre Incorporated","The Cottage Pre School , 6-8 Factory St",GRANVILLE,NSW,2142,22/04/2010,
PR-00003534,,"Sabro Pty Limited","Sabro Pty Limited","Waratah Pre School , 12 Waratah Rd",BEROWRA,NSW,2081,25/09/2009,
PR-00003537,,"Wallsend Community Pre School","Wallsend Community Pre School","PO Box 143",WALLSEND,NSW,2287,01/09/2009,
PR-00003540,,"Mikayla Children's Centre Inc","Mikayla Children's Centre Inc","2 Edwards Street",KATOOMBA,NSW,2780,01/09/2009,
PR-00003542,,"Digital World Australia Pty Ltd","Digital World Australia Pty Ltd","Pennant Hills Pre School, 1 Fulbourne Ave","PENNANT HILLS",NSW,2120,01/09/2009,
PR-00003546,,"Youngies Care Centre Pty Ltd","Youngies Care Centre Pty Ltd","12 Demeryrick Avenue",CASULA,NSW,2170,24/05/2011,
PR-00003548,,"Oz Kidz Childcare Centre Pty Ltd","Oz Kidz Childcare Centre Pty Ltd","PO Box 406",PLUMPTON,NSW,2761,01/09/2009,
PR-00003549,,"Oz Kindy Pty Ltd","Oz Kindy Pty Ltd","PO BOX 134",PLUMPTON,NSW,2761,19/02/2010,
PR-00003550,,"Doonside Kindergarten Incorporated","Doonside Kindergarten Incorporated","PO Box 443",DOONSIDE,NSW,2767,01/09/2009,
PR-00003552,,"Eden Creek Fairymount Pre-School Inc","Eden Creek Fairymount Pre-School Inc","176 Summerland Way",KYOGLE,NSW,2474,01/09/2009,
PR-00003553,,"Christie Enterprises Pty Ltd","Christie Enterprises Pty Ltd","2 ALBERT RD",BEECROFT,NSW,2119,01/09/2009,
PR-00003556,,"Rose Cottage Childcare Pty Limited","Rose Cottage Childcare Pty Limited",PO,LEICHHARDT,NSW,2040,01/09/2009,
PR-00003559,,"Gammadim Pty Limited","Gammadim Pty Limited","49 Wild St",MAROUBRA,NSW,2035,01/09/2009,
PR-00003560,,"Kids Futurity Pty Ltd","Kids Futurity Pty Ltd","11 Kemp St",MORTDALE,NSW,2223,29/12/2010,
PR-00003562,,"Billymack (No 2) Pty Ltd","Billymack (No 2) Pty Ltd","10 Alexander Street",MANLY,NSW,2095,01/09/2009,
PR-00003564,,"The Blue Mountains Waldorf School Ltd","The Blue Mountains Waldorf School Ltd","PO Box 149",HAZELBROOK,NSW,2779,21/02/2011,
PR-00003567,,"Community Junction Incorporated","Community Junction Incorporated","PO Box 1022","ST MARYS",NSW,1790,01/09/2009,
PR-00003568,,"Tea Gardens Hawks Nest Pre School Kindergarten Incorporated","Tea Gardens Hawks Nest Pre School Kindergarten Incorporated","PO Box 26",HAWKESNEST,NSW,2324,01/09/2009,
PR-00003569,,"UTS Child Care Incorporated","UTS Child Care Incorporated","PO Box 123",BROADWAY,NSW,2007,01/09/2009,
PR-00003570,,"Wombat Occasional Child Care Inc","Wombat Occasional Child Care Inc","31A Wandella Road",MIRANDA,NSW,2228,01/09/2009,
PR-00003571,,"WOODRISING NATURAL LEARNING CENTRE INCORPORATED","Woodrising Natural Learning Centre Incorporated","80, Hayden Brook Rd",WOODRISING,NSW,2284,01/09/2009,
PR-00003572,,"Copmanhurst Pre-School Inc","Copmanhurst Pre-School Inc","Copmanhurst Pre School, 61 Grafton St",COPMANHURST,NSW,2460,01/09/2009,
PR-00003574,,"Sharon & Darren Clear Atf Trustees For The Clear Family Trust Trading As Tabourie Child Care Centre","Sharon & Darren Clear Atf Trustees For The Clear Family Trust Trading As Tabourie Child Care Centre","20 River Road","LAKE TABOURIE",NSW,2539,01/09/2009,
PR-00003575,,"Growing Potential LTD.","Growing Potential LTD.","Level 1, 43 Fourth Avenue",BLACKTOWN,NSW,2148,01/09/2009,
PR-00003576,,"Walgett Pre School Kindergarten Inc","Walgett Pre School Kindergarten Inc","21 WARRENA ST",WALGETT,NSW,2832,01/09/2009,
PR-00003577,,"Gulgong Pre School Inc","Gulgong Pre School Inc","PO Box 147",GULGONG,NSW,2852,01/09/2009,
PR-00003580,,"Nought to Five Early Childhood Centre Incorporated","Nought to Five Early Childhood Centre Incorporated","16 Waterloo Road","MACQUARIE PARK",NSW,2113,01/09/2009,
PR-00003581,,"New School Of Arts Neighbourhood House Inc","New School Of Arts Neighbourhood House Inc","PO Box 82","SOUTH GRAFTON",NSW,2460,01/09/2009,
PR-00003582,,"The Killarney School Ltd","The Killarney School Ltd","30 RAGLAN ST",MOSMAN,NSW,2088,25/03/2010,
PR-00003585,,"Joeys Pouch Educational Child Care Centre Inc","Joeys Pouch Educational Child Care Centre Inc","PO Box 735",MURWILLUMBAH,NSW,2484,01/09/2009,
PR-00003586,,"Carinya Neighbourhood Childrens Centre Incorporated","Carinya Neighbourhood Childrens Centre Incorporated","16 Raymond Road",SPRINGWOOD,NSW,2777,01/09/2009,
PR-00003589,,"The University of New England","The University of New England","Financial Services TC Lamble Building, University of New England",ARMIDALE,NSW,2351,01/09/2009,
PR-00003590,,"Core Community Services Limited","Cabramatta Community Centre","165 RAILWAY PDE",CABRAMATTA,NSW,2166,01/09/2009,
PR-00003591,,"Technical And Further Education Commission","Technical And Further Education Commission","PO Box 707",BROADWAY,NSW,2007,01/09/2009,
PR-00003596,,"Bright Start Academy Pty Limited","Bright Start Academy Pty Limited","1 Carmelo Court",KELLYVILLE,NSW,2155,01/09/2009,
PR-00003598,,"Riveroaks Developments Pty Ltd","Riveroaks Developments Pty Ltd","51 River Oaks Drive",KENDALL,NSW,2439,01/09/2009,
PR-00003600,,"Ibrahim & Sons Pty Ltd","Ibrahim & Sons Pty Ltd","PO Box 260",AUBURN,NSW,1835,01/09/2009,
PR-00003601,,"Scribblz Pre-School & Long Day Care Centre Pty Ltd","Scribblz Pre-School & Long Day Care Centre Pty Ltd","PO Box 208","SOUTH HURSTVILLE",NSW,2221,01/09/2009,
PR-00003602,,"Green Star Australia Pty Limited","Green Star Australia Pty Limited","PO Box 121",SEAFORTH,NSW,2092,01/05/2010,
PR-00003605,,"Upper Hunter Shire Council","Upper Hunter Shire Council","PO Box 208",SCONE,NSW,2337,01/09/2009,
PR-00003606,,"K.G Connolly & M.A Connolly","Octopus Garden Childcare","Shop 1 & Shop 2","NAROOMA PLAZA",NSW,2546,13/03/2010,
PR-00003607,,"Lynette Margaret Connolly","Lynette Margaret Connolly","42 Mons Street",LIDCOMBE,NSW,2141,01/09/2009,
PR-00003608,,"Tarshaun Pty Ltd","Tarshaun Pty Ltd","42 Mons Street",LIDCOMBE,NSW,2141,01/09/2009,"Mrs Lynette Connolly, as a person with management or control of the approved provider PR-00003608 or, an accountable representative as nominated by the PMC, must enrol in Round 5 of the 6-week Compliance Support Pathway commencing 7 November 2022 to 16 December 2022, focusing on Quality Area 2: Children’s health and safety and/or Quality Area 7: Governance and leadership, completing all modules for persons with management or control of an education and care service."
PR-00003610,,"Hamilton Child Care Centre Inc","Hamilton Child Care Centre Inc","207 Denison Street",HAMILTON,NSW,2303,01/09/2009,
PR-00003611,,"Suzanne Catherine Conroy","Suzanne Catherine Conroy","2 Artarmon Rd",WILLOUGHBY,NSW,2068,01/09/2009,
PR-00003612,,"Muswellbrook Pre-School Kindergarten Inc","Muswellbrook Pre-School Kindergarten Inc","PO Box 175",MUSWELLBROOK,NSW,2333,01/09/2009,
PR-00003613,,"Kookaburra Kids Club Pty Limited","Kookaburra Kids Club Pty Limited","14 Durras Street",PRESTONS,NSW,2170,01/09/2009,
PR-00003614,,"Benn and Cook Pty Limited","Benn and Cook Pty Limited","PO Box 7197","DUBBO GROVE",NSW,2830,01/09/2009,
PR-00003615,,"Care For Kindies Kindergarten Pty Ltd","Care For Kindies Kindergarten Pty Ltd","PO Box 200",BELFIELD,NSW,2191,01/09/2009,
PR-00003616,,"Grays Point Pre School Kindergarten Association","Grays Point Pre School Kindergarten Association","Grays Point Pre School, 118-120 Grays Point Road","GRAYS POINT",NSW,2232,01/09/2009,
PR-00003617,,"Highfield Preparatory & Kindergarten School Ltd","Highfield Preparatory & Kindergarten School Ltd","18 Highfield Road",LINDFIELD,NSW,2070,01/09/2009,
PR-00003619,,"Micarm Pty Ltd","Micarm Pty Ltd","PO Box 200",BELFIELD,NSW,2191,01/09/2009,
PR-00003620,,"Bernadette Geraldine Cooke","Bernadette Geraldine Cooke","176 Bath Road",KIRRAWEE,NSW,2232,01/09/2009,
PR-00003621,,"Galloping Gumnut Mobile Children's Services Van Incorporated","Galloping Gumnut Mobile Children's Services Van Incorporated","ST JOSEPHS CENTRAL SCHOOL, 129-139 QUEEN ST",OBERON,NSW,2787,01/09/2009,
PR-00003631,,"Laivoi Pty Ltd","Laivoi Pty Ltd","20 Milham Cres",FORESTVILLE,NSW,2087,01/09/2009,
PR-00003632,,"Cardiff Community Pre School Inc","Cardiff Community Pre School Inc","152 Main Rd",CARDIFF,NSW,2289,01/09/2009,
PR-00003634,,"Catherine Field Preschool Kindergarten Incorporated","Catherine Field Preschool Kindergarten Incorporated","170 Catherine Field Road","CATHERINE FIELD",NSW,2557,01/09/2009,
PR-00003635,,"Trundle Children's Centre Incorporated","Trundle Children's Centre Incorporated","1 railwa",TRUNDLE,NSW,2875,01/09/2009,
PR-00003636,,"Costi's Enterprises Pty Ltd","Costi's Enterprises Pty Ltd","PO Box 1035","POTTS POINT",NSW,1335,01/09/2009,
PR-00003637,,"Seaside Holdings Pty Ltd","Seaside Holdings Pty Ltd","586 Port Hacking Rd","CARINGBAH SOUTH",NSW,2229,10/01/2011,
PR-00003638,,"Gladesville Occasional Child Care Centre Incorporated","Gladesville Occasional Child Care Centre Incorporated","6 PITTWATER RD",GLADESVILLE,NSW,2111,01/09/2009,
PR-00003639,,"Ms Leonie Courtalis","Leonie Courtalis","146 The Boulevarde",STRATHFIELD,NSW,2135,01/09/2009,
PR-00003640,,"Belbrax Pty Ltd","Belbrax Pty Ltd","PO Box 3234",GLENDALE,NSW,2285,01/09/2009,
PR-00003641,,"Tathra Children's Services Inc","Tathra Children's Services Inc","PO Box 7192",TATHRA,NSW,2550,01/09/2009,
PR-00003642,,"Baptist Church Casino Christian Community Pre School","Baptist Church Casino Christian Community Pre School","PO Box 237",CASINO,NSW,2470,01/09/2009,
PR-00003643,,"Malabar Chifley Parents Coop Ltd","Malabar Chifley Parents Coop Ltd","49 MAWSON PDE",CHIFLEY,NSW,2036,01/09/2009,
PR-00003644,,"East Maitland Pre-School Assoc Inc","East Maitland Pre-School Assoc Inc","PO Box 381","MAITLAND EAST",NSW,2323,01/09/2009,
PR-00003645,,"Birrelee Multi-Functional Aboriginal Children's Service Aboriginal Corp","Birrelee Multi-Functional Aboriginal Children's Service Aboriginal Corp","32 Macgregor Street",TAMWORTH,NSW,2340,01/09/2009,
PR-00003647,,"Maitland Child Care Centre Inc","Maitland Child Care Centre Inc","19 Galway Bay Drive",ASHTONFIELD,NSW,2323,01/09/2009,
PR-00003648,,"Boolaroo-Speers Point Community Kindergarten Inc","Boolaroo-Speers Point Community Kindergarten Inc","PO Box 209",BOOLAROO,NSW,2284,01/09/2009,
PR-00003650,,"Jacaranda Cottage (Nth Sydney) Pty Ltd","Jacaranda Cottage (Nth Sydney) Pty Ltd","288-290 Miller Street","NORTH SYDNEY",NSW,2060,01/09/2009,
PR-00003652,,"Planetwork Pty Ltd","Planetwork Pty Ltd","703-711 Lawrence Hargrave Drive",COLEDALE,NSW,2515,01/09/2009,
PR-00003654,,"Tharawal Aboriginalcorporation","Tharawal Aboriginalcorporation","PO Box 290",CAMPBELLTOWN,NSW,2560,01/09/2009,
PR-00003656,,"Bellingen Community Preschool Inc.","Bellingen Pre School Incorporated","PO Box 269",BELLINGEN,NSW,2454,01/09/2009,
PR-00003657,,"Possums Community Pre School Assn Inc","Possums Community Pre School Assn Inc","427-433 Tweed Valley Way","SOUTH MURWILLUMBAH",NSW,2484,01/09/2009,
PR-00000823,,"Guardian Community Early Learning Centres Pty Ltd",,"PO Box 67","MILSONS POINT",NSW,1565,24/08/2011,
PR-40000117,,"Kradle 2 Krayons Pty Ltd","Kradle 2 Krayons Long Day Care Centre","135 High Street",PENRITH,NSW,2750,08/11/2012,
PR-40000119,,"Binaar Pty Limited","Just For Kids Epping","48 James Mileham Dr",KELLYVILLE,NSW,2155,21/11/2012,
PR-40000121,,"Wendy Lee Pizzol ATF The Pizzol Trust","Active Kids","STRAND ARCADE, UNIT 7 74-78 MOLESWORTH ST",LISMORE,NSW,2480,17/10/2012,
PR-40000137,,"Bumble Bees Early Learning Centre Pty Ltd","Bumble Bees Early Learning Centre","Bumble Bees Berowra, 49 Yallambee Rd",BEROWRA,NSW,2081,22/01/2013,
PR-40000140,,"Sonia Nath",,"14 Lily St",HURSTVILLE,NSW,2220,13/08/2013,
PR-40000146,,"GEM EARLY LEARNING PTY LIMITED","GEM EARLY LEARNING PTY LIMITED","7 Garrick Ave","HUNTERS HILL",NSW,2110,26/10/2012,
PR-40000151,,"Jos (AUST) Pty Ltd","Jolly Kids Early Learning Centre","PO Box 254",MERRYLANDS,NSW,2160,01/11/2012,
PR-40000153,,"Think Childcare Services Pty Ltd",,"Suite 3, 1 Park Avenue",DRUMMOYNE,NSW,2047,29/10/2012,
PR-40000163,,"Wollongong West Early Learning Centre Pty Ltd","Wollongong West Early Learning Centre","4 Lexburn Ave","WEST WOLLONGONG",NSW,2500,12/12/2012,
PR-40000164,,"Sunnen Pty Ltd","Sunnen Pty Ltd","23 Jackaman Street",BONDI,NSW,2026,06/11/2012,
PR-40000173,,"Mahalo Ohana Pty Ltd","Wyralla Road Kindergarten","PO Box 214","BEXLEY SOUTH",NSW,2207,04/12/2012,
PR-40000175,,"Bonte Pty Ltd ATF T5 Unit Trust",,"43 Princes St","HUNTERS HILL",NSW,2110,11/01/2013,
PR-40000186,,"Ananjess Pty Ltd","Skids New South Wales","16 Ferrington Cres",LIVERPOOL,NSW,2170,13/11/2012,
PR-40000187,,"Holdan Pty Ltd","Rainbow Haven Kindergarten","19 Welby St",EASTWOOD,NSW,2122,07/12/2012,
PR-40000190,,"JIGSAW OOSH PTY LTD","Jigsaw OOSH Pty Ltd","PO BOX 8301",NORWEST,NSW,2153,27/11/2012,
PR-40000225,,"M & S Gergis Services Pty Limited","St George Early Learning Centre","50 Clements St","RUSSELL LEA",NSW,2046,12/02/2013,
PR-40000226,,"Matthew William Demmery & Amanda Marie Demmery","Monkey Mayhem Fun Centre & Cafe","3 Farmview Dr",CUNDLETOWN,NSW,2430,29/11/2012,
PR-40000237,,"Oasis Education Development PTY LTD",,"1 Lincoln Street",EASTWOOD,NSW,2122,13/02/2013,
PR-40000242,,"ABC Preschool Academy Pty Ltd","ABC Preschool Academy Pty Ltd","59 Crestview Dr",GLENWOOD,NSW,2768,31/12/2012,
PR-40000250,,"Jamal Mohamed Ali","Fantastic Kids Family Day Care","11 Tristania Gr",GREENACRE,NSW,2190,22/05/2013,
PR-40000257,,"Poka Dot Kids Pty Ltd","Poka Dot Kids Early Learning Centre","27 Southern Cross Bvd","SHELL COVE",NSW,2529,15/11/2012,
PR-40000271,,"Brooke Avenue Early Learning Centre Pty Ltd","Brooke Avenue Early Learning Centre Pty Ltd","78c Bradleys Rd","NORTH AVOCA",NSW,2260,13/12/2012,
PR-40000274,,"T & K WHITE PTY LTD","Gardiner Avenue Childrens Centre","5 McRae Cl",BOAMBEE,NSW,2450,16/01/2013,
PR-40000278,,"First Class Learning Centre Pty Ltd","First Class Learning Centre Pty Ltd","79 Military Rd","DOVER HEIGHTS",NSW,2030,14/12/2012,
PR-40000297,,"Vision Family Day Care Pty Ltd","Vision Family Day Care Service","147 Dunmore St",WENTWORTHVILLE,NSW,2145,05/03/2013,
PR-40000298,,"Rhonda Miller",,"385 Macquarie Rd",SPRINGWOOD,NSW,2777,08/10/2013,
PR-40000309,,"Tren Trading Pty Ltd","Dubbo Early Learning Centre","6 Blueridge Dr",DUBBO,NSW,2830,07/02/2013,
PR-40000312,,"Wiggles and Giggles Quakers Hill Pty Ltd","Wiggles and Giggles Quakers Hill Childcare Centre","46 Lalor Rd","QUAKERS HILL",NSW,2763,09/01/2013,
PR-40000328,,"Kiddies on First Pty Ltd","Kiddies on First Early Learning Child Care Centre","130 First Ave","FIVE DOCK",NSW,2046,08/01/2013,
PR-40000337,,"Lighthouse Childcare (North Strathfield) Pty Ltd ATF PLS National North Strathfield Trust","Lighthouse Childcare (North Strathfield)","PO Box 413",RAMSGATE,NSW,2217,07/01/2013,
PR-40000351,,"Isabella's Childcare Centre Pty Ltd ATF Bells Trust",,"108 Johnston Street",CASINO,NSW,2470,22/04/2013,
PR-40000370,,"Avalon Montessori Association","Barrenjoey Montessori School","PO Box 170","AVALON BEACH",NSW,2107,03/05/2013,
PR-40000371,,"Bilambil Kids Pty Limited ATF Bilambil Kids Unit Trust",,"37 Tamarind Ave","CABARITA BEACH",NSW,2488,22/01/2013,
PR-40000372,,"Wai  Kei Yuen","Little Einstein Family Day Care","PO Box 1146","BURWOOD NORTH",NSW,2134,04/02/2013,
PR-40000379,,"Five Star Family Day Care Pty Ltd","Five Star Family Day Care Pty Ltd","Suite 14/432 Chapel Street",BANKSTOWN,NSW,2200,20/03/2013,
PR-40000402,,"Collaroy Plateau Preschool Services Pty Ltd as Trustee for the Collaroy Plateau Preschool Unit Trust","Collaroy Plateau Preschool Unit Trust","PO Box 656","COLLAROY BEACH",NSW,2096,24/01/2013,
PR-40000430,,"Kidoz Pty Ltd","Blacktown Happy Days Kindergarten","28 Julie St",BLACKTOWN,NSW,2148,15/02/2013,
PR-40000431,,"Early Childhood Education Australia Pty Ltd","Sydney Family Day Care Scheme","83-85 Chandos St","ST LEONARDS",NSW,2065,22/03/2013,
PR-40000442,,"All Smiles Preschool & Long Day Child Care Centre Pty Ltd","All Smiles Pre-School & Long Day Care Centre","3 Pylara Pl",BUSBY,NSW,2168,08/03/2013,
PR-00006480,,"CENTRE SUPPLIES PTY LIMITED","Panania Pre-School Kindergarten","P.O. Box 4183","KINGSWAY WEST",NSW,2208,08/05/2012,
PR-00006482,,"Go Kindy Pty Ltd as Trustee for Go Kindy Unit Trust","Go Kindy","1 Berner St",MEREWETHER,NSW,2291,10/04/2012,
PR-00006493,,"Honey Tree Industries Pty Ltd","The Honey Tree Preschool","18 High Street",CESSNOCK,NSW,2325,16/05/2012,
PR-00006494,,"Our Space OOSH Pty Ltd","Our Space OOSH Pty Ltd","11 Flame Tree Circuit",WOONONA,NSW,2517,19/06/2012,
PR-00006495,,"Avalon Public School P&C Assoc. Inc.","Avalon School OOSH","P.O. Box 238",AVALON,NSW,2107,06/12/2012,
PR-00006510,,"BM Academy Pty Ltd",,"PO Box 3027","WETHERILL PARK",NSW,2164,03/01/2012,
PR-00006513,,"Little Beginnings Learning Centres Pty Ltd atf Little Beginnings Learning Centres Unit Trust","Little Beginnings at Kolodong","465 Kolodong Road",TAREE,NSW,2430,23/12/2011,
PR-00006516,,"Quin Family Group Pty Limited","Quin Family Group Pty Limited","7 Chilvers Rd",THORNLEIGH,NSW,2120,21/12/2011,
PR-00006517,,"Asha Hussein Hassan","Asha Hussein Hassan","SUITE 4 92 BATHURST ST",LIVERPOOL,NSW,2170,21/12/2011,
PR-00006520,,"Triple Ta Pty Ltd","Triple Ta Pty Ltd","36 Moorina Avenue",MATRAVILLE,NSW,2036,16/12/2011,
PR-00006522,,"Little Possums Childcare & Early Learning Centre Pty Ltd","Little Possums Childcare & Early Learning Centre Pty Ltd","55 Chester Street",WARREN,NSW,2824,12/12/2011,
PR-00006527,,"MINDCHAMPS EARLY LEARNING 6 PTY. LIMITED","Kids Club Education Pty Ltd","Suite 36-02, 8 Parramatta Square, 10 Darcy St",Parramatta,NSW,2150,07/12/2011,
PR-00006528,,"Marcela Aguirre","Marcela Aguirre","523 The Horsley Dr",FAIRFIELD,NSW,2165,07/12/2011,
PR-00006567,,"PACIFIC GROUP OF CHRISTIAN SCHOOLS LIMITED","PACIFIC GROUP OF CHRISTIAN SCHOOLS LIMITED","Locked Bag 3","ROUND CORNER",NSW,2158,14/08/2013,
PR-00006569,,"SCEGGS Darlinghurst Ltd","SCEGGS Darlinghurst- An Anglican School For Girls","215 Forbes Street",DARLINGHURST,NSW,2010,12/09/2012,
PR-00006575,,"The Council of Tara Anglican School for Girls","Tara Anglican School for Girls","Masons Drive","NORTH PARRAMATTA",NSW,2151,17/08/2012,
PR-00006600,,"Mark Street After School Care Association Inc","Mark Street After School Care","Villa Maria Primary School, 5-7 Mark St","HUNTERS HILL",NSW,2110,23/07/2012,
PR-00006607,,"Bell Leisure Pty Ltd","Camp Blue","PO Box 414",FRESHWATER,NSW,2096,09/05/2012,
PR-00006608,,"West Pymble Out Of School Care Inc",,"West Pymble Public School, Apollo Avenue","WEST PYMBLE",NSW,2073,31/01/2013,
PR-00006609,,"The Hills Pre School Pty Ltd","The Hills Pre School Pty Ltd","P.O. Box 3269",DURAL,NSW,2158,22/06/2012,
PR-00006611,,"Warrawee Care Centre Incorporated","Warrawee Care Centre","1482 Pacific Highway",WARRAWEE,NSW,2074,17/10/2012,
